movieId,title,genres,clean_title,clean_genres,imdbId,tmdbId
26567,Club Paradise (1986),Comedy,club paradise,['Comedy'],0090856,26555.0
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,"sacrifice, the (offret - sacraficatio)",['Drama'],0091670,24657.0
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,"better tomorrow, a (ying hung boon sik)","['Crime', 'Drama', 'Thriller']",0092263,11471.0
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,"decalogue, the (dekalog)","['Crime', 'Drama', 'Romance']",0092337,
26590,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,g.i. joe: the movie,"['Action', 'Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']",0093066,17421.0
26593,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,hell comes to frogtown,"['Action', 'Comedy', 'Sci-Fi']",0093171,22572.0
26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,"law of desire (ley del deseo, la)","['Comedy', 'Drama', 'Romance']",0093412,4043.0
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,prince of darkness,"['Fantasy', 'Horror', 'Sci-Fi', 'Thriller']",0093777,8852.0
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,"chinese ghost story, a (sinnui yauwan)","['Action', 'Fantasy', 'Horror', 'Romance']",0093978,30421.0
26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,"better tomorrow ii, a (ying hung boon sik ii)","['Crime', 'Drama', 'Thriller']",0094357,18305.0
26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller,"bourne identity, the","['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']",0094791,8677.0
26622,Dominick and Eugene (1988),Drama,dominick and eugene,['Drama'],0095050,49314.0
26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,killer klowns from outer space,"['Comedy', 'Horror', 'Sci-Fi']",0095444,16296.0
26630,Moonwalker (1988),Musical,moonwalker,['Musical'],0095655,13192.0
26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,alice (neco z alenky),"['Animation', 'Fantasy', 'Mystery']",0095715,18917.0
26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,life is a long quiet river (la vie est un long fleuve tranquille),['Comedy'],0096386,4271.0
26649,Lonesome Dove (1989),Adventure|Drama|Western,lonesome dove,"['Adventure', 'Drama', 'Western']",0096639,13057.0
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,kiki's delivery service (majo no takkyûbin),"['Adventure', 'Animation', 'Children', 'Drama', 'Fantasy']",0097814,16859.0
26676,Almost an Angel (1990),Comedy,almost an angel,['Comedy'],0099018,25943.0
26680,Cry-Baby (1990),Comedy|Musical|Romance,cry-baby,"['Comedy', 'Musical', 'Romance']",0099329,9768.0
26681,Bullet in the Head (1990),Action|Drama|War,bullet in the head,"['Action', 'Drama', 'War']",0099426,11909.0
26686,Ghost Dad (1990),Comedy|Fantasy,ghost dad,"['Comedy', 'Fantasy']",0099654,10485.0
26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller,it,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",0099864,2670.0
26694,Ju Dou (1990),Drama,ju dou,['Drama'],0099902,41821.0
26695,"Krays, The (1990)",Drama,"krays, the",['Drama'],0099951,21344.0
26696,Lionheart (1990),Action,lionheart,['Action'],0100029,9399.0
26700,Nuns on the Run (1990),Comedy|Crime,nuns on the run,"['Comedy', 'Crime']",0100280,11131.0
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,patlabor: the movie (kidô keisatsu patorebâ: the movie),"['Action', 'Animation', 'Crime', 'Drama', 'Film-Noir', 'Mystery', 'Sci-Fi', 'Thriller']",0100339,14571.0
26704,State of Grace (1990),Crime|Drama|Thriller,state of grace,"['Crime', 'Drama', 'Thriller']",0100685,1662.0
26712,35 Up (1991),Documentary,35 up,['Documentary'],0101254,20562.0
26713,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,days of being wild (a fei jingjyuhn),"['Drama', 'Romance']",0101258,18311.0
26717,Begotten (1990),Drama|Horror,begotten,"['Drama', 'Horror']",0101420,1483.0
26726,Dutch (1991),Comedy,dutch,['Comedy'],0101786,25330.0
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,hearts of darkness: a filmmakers apocalypse,['Documentary'],0102015,4539.0
26732,Johnny Stecchino (1991),Comedy,johnny stecchino,['Comedy'],0102164,12776.0
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller,riki-oh: the story of ricky (lik wong),"['Action', 'Crime', 'Thriller']",0102293,17467.0
26741,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance,mannequin 2: on the move,"['Comedy', 'Fantasy', 'Romance']",0102395,34376.0
26743,Only Yesterday (Omohide poro poro) (1991),Animation|Drama,only yesterday (omohide poro poro),"['Animation', 'Drama']",0102587,15080.0
26745,Other People's Money (1991),Comedy|Drama|Romance,other people's money,"['Comedy', 'Drama', 'Romance']",0102609,6463.0
26750,Quigley Down Under (1990),Adventure|Drama|Western,quigley down under,"['Adventure', 'Drama', 'Western']",0102744,9588.0
26761,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller,prime suspect 2,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",0103516,215993.0
26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,captain america,"['Action', 'Fantasy', 'Sci-Fi', 'Thriller', 'War']",0103923,13995.0
26765,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance,city hunter (sing si lip yan),"['Action', 'Comedy', 'Romance']",0103950,11198.0
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,porco rosso (crimson pig) (kurenai no buta),"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Romance']",0104652,11621.0
26777,"Stolen Children (Ladro di bambini, Il) (1992)",Drama,"stolen children (ladro di bambini, il)",['Drama'],0104663,47714.0
26778,Ladybugs (1992),Comedy,ladybugs,['Comedy'],0104670,19087.0
26782,"Mambo Kings, The (1992)",Drama|Musical,"mambo kings, the","['Drama', 'Musical']",0104802,40082.0
26791,Shining Through (1992),Drama|Romance|Thriller|War,shining through,"['Drama', 'Romance', 'Thriller', 'War']",0105391,31962.0
26792,Sidekicks (1992),Action|Adventure|Children|Comedy,sidekicks,"['Action', 'Adventure', 'Children', 'Comedy']",0105402,22590.0
26796,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance,"heart in winter, a (un coeur en hiver)","['Drama', 'Romance']",0105682,48150.0
26797,Visions of Light: The Art of Cinematography (1992),Documentary,visions of light: the art of cinematography,['Documentary'],0105764,41778.0
26810,Bad Boy Bubby (1993),Drama,bad boy bubby,['Drama'],0106341,14135.0
26812,Barbarians at the Gate (1993),Drama,barbarians at the gate,['Drama'],0106356,27678.0
26819,Fortress (1992),Action|Sci-Fi,fortress,"['Action', 'Sci-Fi']",0106950,12088.0
26828,Mr. Nanny (1993),Action|Children|Comedy,mr. nanny,"['Action', 'Children', 'Comedy']",0107612,19371.0
26838,"Snapper, The (1993)",Comedy|Drama,"snapper, the","['Comedy', 'Drama']",0108170,12664.0
26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,sonatine (sonachine),"['Action', 'Comedy', 'Crime', 'Drama']",0108188,7500.0
26849,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi,"stand, the","['Adventure', 'Drama', 'Fantasy', 'Horror', 'Sci-Fi']",0108941,13519.0
26854,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror,"darkman ii: return of durant, the","['Action', 'Crime', 'Horror']",0109552,18998.0
26861,Freaked (1993),Comedy|Sci-Fi,freaked,"['Comedy', 'Sci-Fi']",0109838,17796.0
26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama,fist of legend (jing wu ying xiong),"['Action', 'Drama']",0110200,17809.0
26870,Major League II (1994),Comedy,major league ii,['Comedy'],0110442,11067.0
26871,My Father the Hero (1994),Comedy|Romance,my father the hero,"['Comedy', 'Romance']",0110612,10486.0
26875,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,"pure formality, a (pura formalità, una)","['Crime', 'Film-Noir', 'Mystery', 'Thriller']",0110917,19223.0
26887,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,"langoliers, the","['Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",0112040,152426.0
26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama,"last wedding, the (kivenpyörittäjän kylä)","['Comedy', 'Drama']",0113556,51038.0
26901,Last of the Dogmen (1995),Adventure|Western,last of the dogmen,"['Adventure', 'Western']",0113617,30718.0
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,whisper of the heart (mimi wo sumaseba),"['Animation', 'Drama', 'Romance']",0113824,37797.0
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation,street fighter ii: the animated movie (sutorîto faitâ ii gekijô-ban),"['Action', 'Animation']",0114563,12613.0
26928,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance,"summer's tale, a (conte d'été)","['Comedy', 'Drama', 'Romance']",0115940,37563.0
26940,"Late Shift, The (1996)",Comedy,"late shift, the",['Comedy'],0116835,30330.0
26947,Pusher (1996),Crime|Thriller,pusher,"['Crime', 'Thriller']",0117407,2061.0
26958,Emma (1996),Romance,emma,['Romance'],0118308,12254.0
26965,"Boxer, The (1997)",Drama|Thriller,"boxer, the","['Drama', 'Thriller']",0118760,16992.0
26974,Gummo (1997),Drama,gummo,['Drama'],0119237,18415.0
26985,Nirvana (1997),Action|Sci-Fi,nirvana,"['Action', 'Sci-Fi']",0119794,8765.0
26999,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance,"lion king ii: simba's pride, the","['Adventure', 'Animation', 'Children', 'Musical', 'Romance']",0120131,9732.0
27002,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller,from the earth to the moon,"['Action', 'Documentary', 'Drama', 'Thriller']",0120570,30983.0
27003,Beowulf (1999),Action|Horror|Sci-Fi,beowulf,"['Action', 'Horror', 'Sci-Fi']",0120604,5470.0
27006,RKO 281 (1999),Drama,rko 281,['Drama'],0120801,50008.0
27008,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror,from dusk till dawn 2: texas blood money ,"['Comedy', 'Crime', 'Horror']",0120860,12095.0
27020,Gia (1998),Drama|Romance,gia,"['Drama', 'Romance']",0123865,14533.0
27022,Thursday (1998),Action|Crime|Thriller,thursday,"['Action', 'Crime', 'Thriller']",0124901,9812.0
27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller,who am i? (wo shi shei),"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Thriller']",0127357,8697.0
27036,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance,merlin,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",0130414,7096.0
27074,Brave New World (1998),Sci-Fi,brave new world,['Sci-Fi'],0145600,27260.0
27075,Addams Family Reunion (1998),Children|Comedy|Fantasy,addams family reunion,"['Children', 'Comedy', 'Fantasy']",0146402,11508.0
27105,Purgatory (1999),Fantasy|Western,purgatory,"['Fantasy', 'Western']",0158131,23356.0
27124,Bleeder (1999),Drama|Thriller,bleeder,"['Drama', 'Thriller']",0161292,17985.0
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy,dark portals: the chronicles of vidocq  (vidocq),"['Action', 'Crime', 'Fantasy']",0164961,9597.0
27140,Candyman 3: Day of the Dead (1999),Horror,candyman 3: day of the dead,['Horror'],0165662,12485.0
27155,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,"batman/superman movie, the","['Action', 'Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']",0169590,17074.0
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,"neon genesis evangelion: the end of evangelion (shin seiki evangelion gekijô-ban: air/magokoro wo, kimi ni)","['Action', 'Animation', 'Drama', 'Fantasy', 'Sci-Fi']",0169858,18491.0
27176,Style Wars (1983),Documentary,style wars,['Documentary'],0177262,29587.0
27178,In July (Im Juli) (2000),Comedy|Romance,in july (im juli),"['Comedy', 'Romance']",0177858,3716.0
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,kirikou and the sorceress (kirikou et la sorcière),"['Adventure', 'Animation', 'Children', 'Fantasy']",0181627,21348.0
27193,Taxi 2 (2000),Action|Comedy,taxi 2,"['Action', 'Comedy']",0183869,2332.0
27246,If These Walls Could Talk 2 (2000),Drama|Romance,if these walls could talk 2,"['Drama', 'Romance']",0206036,28031.0
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,"10th kingdom, the","['Adventure', 'Comedy', 'Fantasy']",0207275,110147.0
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama,"wind will carry us, the (bad ma ra khahad bord)",['Drama'],0209463,43423.0
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,2046,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",0212712,844.0
27306,Bartleby (2001),Comedy|Drama,bartleby,"['Comedy', 'Drama']",0230025,53048.0
27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,batman beyond: return of the joker,"['Action', 'Animation', 'Crime', 'Sci-Fi', 'Thriller']",0233298,16234.0
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,audition (ôdishon),"['Drama', 'Horror', 'Mystery', 'Romance', 'Thriller']",0235198,11075.0
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,"nine lives of tomas katz, the","['Comedy', 'Drama', 'Fantasy']",0235618,16171.0
27328,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller,monday,"['Action', 'Comedy', 'Crime', 'Fantasy', 'Thriller']",0239655,36246.0
27329,Paradise Lost 2: Revelations (2000),Documentary,paradise lost 2: revelations,['Documentary'],0239894,17208.0
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,asterix & obelix: mission cleopatra (astérix & obélix: mission cléopâtre),"['Adventure', 'Comedy', 'Fantasy']",0250223,2899.0
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy,daria: is it fall yet?,"['Animation', 'Comedy']",0250440,44756.0
27370,Late Night Shopping (2001),Comedy,late night shopping,['Comedy'],0250491,18088.0
27373,61* (2001),Drama,61,['Drama'],0250934,20536.0
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,joint security area (gongdong gyeongbi guyeok jsa),"['Crime', 'Drama', 'Mystery', 'Thriller', 'War']",0260991,2440.0
27408,Ripley's Game (2002),Drama|Thriller,ripley's game,"['Drama', 'Thriller']",0265651,10955.0
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance,jalla! jalla!,"['Comedy', 'Drama', 'Romance']",0269389,10978.0
27420,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,teknolust,"['Comedy', 'Drama', 'Romance', 'Sci-Fi']",0270688,81540.0
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller,"accidental spy, the (dak miu mai shing)","['Action', 'Comedy', 'Thriller']",0271946,11847.0
27434,Darkness (2002),Horror|Mystery,darkness,"['Horror', 'Mystery']",0273517,11056.0
27441,Blood: The Last Vampire (2000),Action|Animation|Horror,blood: the last vampire,"['Action', 'Animation', 'Horror']",0275230,919.0
27450,Blueberry (2004),Adventure|Western,blueberry,"['Adventure', 'Western']",0276830,10046.0
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,american psycho ii: all american girl,"['Comedy', 'Crime', 'Horror', 'Mystery', 'Thriller']",0283877,10726.0
27478,Ali G Indahouse (2002),Comedy,ali g indahouse,['Comedy'],0284837,9298.0
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,dead or alive 2: tôbôsha,"['Action', 'Crime', 'Thriller']",0285005,13899.0
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,cube 2: hypercube,"['Horror', 'Mystery', 'Sci-Fi']",0285492,437.0
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,pulse (kairo),"['Horror', 'Mystery', 'Thriller']",0286751,27324.0
27513,Dog Days (Hundstage) (2001),Drama,dog days (hundstage),['Drama'],0290661,9025.0
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,my sassy girl (yeopgijeogin geunyeo),"['Comedy', 'Romance']",0293715,11178.0
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,nothing,"['Comedy', 'Fantasy', 'Mystery', 'Sci-Fi']",0298482,10981.0
27539,Undertaking Betty (Plots with a View) (2002),Comedy|Romance,undertaking betty (plots with a view),"['Comedy', 'Romance']",0298504,10918.0
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,dead or alive: final,"['Comedy', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",0301167,36222.0
27555,Fubar (2002),Comedy,fubar,['Comedy'],0302585,13984.0
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,"happiness of the katakuris, the (katakuri-ke no kôfuku)","['Comedy', 'Horror', 'Musical']",0304262,16184.0
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,dead end,"['Comedy', 'Horror', 'Mystery', 'Thriller']",0308152,11427.0
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,sympathy for mr. vengeance (boksuneun naui geot),"['Crime', 'Drama']",0310775,4689.0
27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,jesus christ vampire hunter,"['Action', 'Comedy', 'Horror', 'Musical']",0311361,16209.0
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,suicide club (jisatsu saakuru),"['Horror', 'Mystery', 'Thriller']",0312843,12720.0
27611,Battlestar Galactica (2003),Drama|Sci-Fi|War,battlestar galactica,"['Drama', 'Sci-Fi', 'War']",0314979,206216.0
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,"sound of thunder, a","['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",0318081,10077.0
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,"lion king 1½, the","['Adventure', 'Animation', 'Children', 'Comedy']",0318403,11430.0
27627,Oasis (2002),Drama|Romance,oasis,"['Drama', 'Romance']",0320193,26955.0
27644,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,remember me (ricordati di me),"['Comedy', 'Drama', 'Romance']",0323807,38970.0
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,"animatrix, the","['Action', 'Animation', 'Drama', 'Sci-Fi']",0328832,55931.0
27664,"Brown Bunny, The (2003)",Drama,"brown bunny, the",['Drama'],0330099,12703.0
27667,Ju-on: The Curse (2000),Horror,ju-on: the curse,['Horror'],0330500,32250.0
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,11:14,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",0331811,9282.0
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,tremors 4: the legend begins,"['Action', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller', 'Western']",0334541,10891.0
27685,Bring It On Again (2004),Comedy,bring it on again,['Comedy'],0334965,12540.0
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,"crimson rivers 2: angels of the apocalypse (rivières pourpres ii - les anges de l'apocalypse, les)","['Action', 'Crime', 'Thriller']",0337103,60672.0
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,and starring pancho villa as himself,"['Action', 'Comedy', 'Drama', 'War']",0337824,24241.0
27695,Nicotina (2003),Action|Comedy|Drama,nicotina,"['Action', 'Comedy', 'Drama']",0337930,11556.0
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,battle royale 2: requiem (batoru rowaiaru ii: chinkonka),"['Action', 'Drama', 'Thriller', 'War']",0338763,3177.0
27705,In Hell (2003),Action|Drama|Thriller,in hell,"['Action', 'Drama', 'Thriller']",0339135,19277.0
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,lemony snicket's a series of unfortunate events,"['Adventure', 'Children', 'Comedy', 'Fantasy']",0339291,11774.0
27708,Helen of Troy (2003),Action|Adventure|Drama|Romance,helen of troy,"['Action', 'Adventure', 'Drama', 'Romance']",0340477,19341.0
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,"green butchers, the (grønne slagtere, de)","['Comedy', 'Crime', 'Drama', 'Romance']",0342492,4972.0
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,"very long engagement, a (un long dimanche de fiançailles)","['Drama', 'Mystery', 'Romance', 'War']",0344510,2841.0
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,last life in the universe (ruang rak noi nid mahasan),"['Drama', 'Romance']",0345549,11606.0
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,ghost in the shell 2: innocence (a.k.a. innocence) (inosensu),"['Action', 'Animation', 'Drama', 'Sci-Fi', 'Thriller']",0347246,12140.0
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,"cat returns, the (neko no ongaeshi)","['Adventure', 'Animation', 'Children', 'Fantasy']",0347618,15370.0
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,"twilight samurai, the (tasogare seibei)","['Drama', 'Romance']",0351817,12496.0
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,"facing windows (finestra di fronte, la)","['Drama', 'Romance']",0352343,29987.0
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller,ginger snaps: unleashed,"['Horror', 'Thriller']",0353489,10361.0
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,'salem's lot,"['Drama', 'Horror', 'Mystery', 'Thriller']",0355987,36763.0
27762,Comic Book: The Movie (2004),Comedy,comic book: the movie,['Comedy'],0361462,25757.0
27768,Intimate Strangers (Confidences trop intimes) (2004),Drama,intimate strangers (confidences trop intimes),['Drama'],0363532,21200.0
27769,Down to the Bone (2004),Drama,down to the bone,['Drama'],0363579,40876.0
27772,Ju-on: The Grudge (2002),Horror,ju-on: the grudge,['Horror'],0364385,11838.0
27773,Old Boy (2003),Mystery|Thriller,old boy,"['Mystery', 'Thriller']",0364569,670.0
27776,Red Lights (Feux rouges) (2004),Drama,red lights (feux rouges),['Drama'],0365190,25500.0
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,ginger snaps back: the beginning,"['Fantasy', 'Horror']",0365265,12583.0
27784,One Missed Call (Chakushin ari) (2003),Horror|Mystery,one missed call (chakushin ari),"['Horror', 'Mystery']",0366292,9694.0
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,"jacket, the","['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",0366627,9667.0
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,millions,"['Children', 'Comedy', 'Crime', 'Drama', 'Fantasy']",0366777,13373.0
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,starship troopers 2: hero of the federation,"['Action', 'Horror', 'Sci-Fi', 'War']",0367093,10304.0
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,ong-bak: the thai warrior (ong bak),"['Action', 'Thriller']",0368909,9316.0
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,infernal affairs 2 (mou gaan dou ii),"['Action', 'Crime', 'Drama', 'Thriller']",0369060,11647.0
27803,"Sea Inside, The (Mar adentro) (2004)",Drama,"sea inside, the (mar adentro)",['Drama'],0369702,1913.0
27808,Spanglish (2004),Comedy|Drama|Romance,spanglish,"['Comedy', 'Drama', 'Romance']",0371246,2539.0
27815,"Chorus, The (Choristes, Les) (2004)",Drama,"chorus, the (choristes, les)",['Drama'],0372824,5528.0
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War,saints and soldiers,"['Action', 'Adventure', 'Drama', 'War']",0373283,10105.0
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama,"story of the weeping camel, the (geschichte vom weinenden kamel, die)","['Documentary', 'Drama']",0373861,1114.0
27821,"Interpreter, The (2005)",Drama|Thriller,"interpreter, the","['Drama', 'Thriller']",0373926,179.0
27822,Open Water (2003),Drama|Thriller,open water,"['Drama', 'Thriller']",0374102,83.0
27826,Touch of Pink (2004),Comedy|Drama|Romance,touch of pink,"['Comedy', 'Drama', 'Romance']",0374277,55177.0
27829,Slasher (2004),Documentary,slasher,['Documentary'],0375073,26766.0
27830,"Bobby Jones, Stroke of Genius (2004)",Drama,"bobby jones, stroke of genius",['Drama'],0375104,24747.0
27831,Layer Cake (2004),Crime|Drama|Thriller,layer cake,"['Crime', 'Drama', 'Thriller']",0375912,4836.0
27834,"Return, The (Vozvrashcheniye) (2003)",Drama,"return, the (vozvrashcheniye)",['Drama'],0376968,11190.0
27837,Flight of the Phoenix (2004),Action|Adventure,flight of the phoenix,"['Action', 'Adventure']",0377062,11866.0
27838,Mean Creek (2004),Drama|Thriller,mean creek,"['Drama', 'Thriller']",0377091,12281.0
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller,"ring two, the","['Drama', 'Horror', 'Mystery', 'Thriller']",0377109,10320.0
27846,"Corporation, The (2003)",Documentary,"corporation, the",['Documentary'],0379225,11420.0
27850,"Yes Men, The (2003)",Documentary,"yes men, the",['Documentary'],0379593,3396.0
27865,Azumi (2003),Action|Adventure|Drama|Thriller,azumi,"['Action', 'Adventure', 'Drama', 'Thriller']",0384819,5889.0
27866,In My Father's Den (2004),Drama,in my father's den,['Drama'],0385017,1126.0
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,tae guk gi: the brotherhood of war (taegukgi hwinalrimyeo),"['Action', 'Drama', 'War']",0386064,11658.0
27873,Metallica: Some Kind of Monster (2004),Documentary,metallica: some kind of monster,['Documentary'],0387412,11401.0
27878,Born into Brothels (2004),Documentary,born into brothels,['Documentary'],0388789,1392.0
27879,DiG! (2004),Documentary,dig!,['Documentary'],0388888,1843.0
27882,Riding Giants (2004),Documentary,riding giants,['Documentary'],0389326,291.0
